"CommandID","ParameterName","ParameterType","IsRequired","Description"
"78","InformationAction","ActionPreference","0","No description available."
"78","ErrorVariable","String","0","No description available."
"78","WarningVariable","String","0","No description available."
"78","InformationVariable","String","0","No description available."
"78","OutVariable","String","0","No description available."
"78","OutBuffer","Int32","0","No description available."
"78","PipelineVariable","String","0","No description available."
"79","Hashtable","Hashtable","1","The hashtable to remove null values from."
"79","Verbose","SwitchParameter","0","No description available."
"79","Debug","SwitchParameter","0","No description available."
"79","ErrorAction","ActionPreference","0","No description available."
"79","WarningAction","ActionPreference","0","No description available."
"79","InformationAction","ActionPreference","0","No description available."
"79","ErrorVariable","String","0","No description available."
"79","WarningVariable","String","0","No description available."
"79","InformationVariable","String","0","No description available."
"79","OutVariable","String","0","No description available."
"79","OutBuffer","Int32","0","No description available."
"79","PipelineVariable","String","0","No description available."
"80","FilePath","String","1","Path to the INI file."
"80","Section","String","1","Section within the INI file."
"80","Verbose","SwitchParameter","0","No description available."
"80","Debug","SwitchParameter","0","No description available."
"80","ErrorAction","ActionPreference","0","No description available."
"80","WarningAction","ActionPreference","0","No description available."
"80","InformationAction","ActionPreference","0","No description available."
"80","ErrorVariable","String","0","No description available."
"80","WarningVariable","String","0","No description available."
"80","InformationVariable","String","0","No description available."
"80","OutVariable","String","0","No description available."
"80","OutBuffer","Int32","0","No description available."
"80","PipelineVariable","String","0","No description available."
"81","FilePath","String","1","Path to the INI file."
"81","Section","String","1","Section within the INI file."
"81","Key","String","0","Key within the section of the INI file."
"81","Verbose","SwitchParameter","0","No description available."
"81","Debug","SwitchParameter","0","No description available."
"81","ErrorAction","ActionPreference","0","No description available."
"81","WarningAction","ActionPreference","0","No description available."
"81","InformationAction","ActionPreference","0","No description available."
"81","ErrorVariable","String","0","No description available."
"81","WarningVariable","String","0","No description available."
"81","InformationVariable","String","0","No description available."
"81","OutVariable","String","0","No description available."
"81","OutBuffer","Int32","0","No description available."
"81","PipelineVariable","String","0","No description available."
"82","Name","String","1","Text to remove invalid filename characters from."
"82","Verbose","SwitchParameter","0","No description available."
"82","Debug","SwitchParameter","0","No description available."
"82","ErrorAction","ActionPreference","0","No description available."
"82","WarningAction","ActionPreference","0","No description available."
"82","InformationAction","ActionPreference","0","No description available."
"82","ErrorVariable","String","0","No description available."
"82","WarningVariable","String","0","No description available."
"82","InformationVariable","String","0","No description available."
"82","OutVariable","String","0","No description available."
"82","OutBuffer","Int32","0","No description available."
"82","PipelineVariable","String","0","No description available."
"83","Hookpoint","CallbackType","1","Where you wish for the callback to be removed from."
"83","Callback","CommandInfo[]","1","The callback function to remove from the nominated hooking point."
"83","Verbose","SwitchParameter","0","No description available."
"83","Debug","SwitchParameter","0","No description available."
"83","ErrorAction","ActionPreference","0","No description available."
"83","WarningAction","ActionPreference","0","No description available."
"83","InformationAction","ActionPreference","0","No description available."
"83","ErrorVariable","String","0","No description available."
"83","WarningVariable","String","0","No description available."
"83","InformationVariable","String","0","No description available."
"83","OutVariable","String","0","No description available."
"83","OutBuffer","Int32","0","No description available."
"83","PipelineVariable","String","0","No description available."
"84","Path","String","1","Path of the registry key to delete, wildcards permitted."
"84","LiteralPath","String","1","Literal path of the registry key to delete."
"84","Name","String","0","Name of the registry value to delete."
"84","Wow6432Node","SwitchParameter","0","Specify this switch to read the 32-bit registry (Wow6432Node) on 64-bit systems."
"84","Recurse","SwitchParameter","0","Delete registry key recursively."
"84","SID","String","0","The security identifier (SID) for a user. Specifying this parameter will convert a HKEY_CURRENT_USER registry key to the HKEY_USERS\$SID format.    Specify this parameter from the Invoke-ADTAllUsersRegistryAction function to read/edit HKCU registry settings for all users on the system."
"84","Verbose","SwitchParameter","0","No description available."
"84","Debug","SwitchParameter","0","No description available."
"84","ErrorAction","ActionPreference","0","No description available."
"84","WarningAction","ActionPreference","0","No description available."
"84","InformationAction","ActionPreference","0","No description available."
"84","ErrorVariable","String","0","No description available."
"84","WarningVariable","String","0","No description available."
"84","InformationVariable","String","0","No description available."
"84","OutVariable","String","0","No description available."
"84","OutBuffer","Int32","0","No description available."
"84","PipelineVariable","String","0","No description available."
"85","Verbose","SwitchParameter","0","No description available."
"85","Debug","SwitchParameter","0","No description available."
"85","ErrorAction","ActionPreference","0","No description available."
"85","WarningAction","ActionPreference","0","No description available."
"85","InformationAction","ActionPreference","0","No description available."
"85","ErrorVariable","String","0","No description available."
"85","WarningVariable","String","0","No description available."
"85","InformationVariable","String","0","No description available."
"85","OutVariable","String","0","No description available."
"85","OutBuffer","Int32","0","No description available."
"85","PipelineVariable","String","0","No description available."
"86","ErrorRecord","ErrorRecord","1","The ErrorRecord to resolve. For usage in a catch block, you'd use the automatic variable `$PSItem`. For usage out of a catch block, you can access the   global $Error array's first error (on index 0)."
"86","Property","String[]","0","The list of properties to display from the ErrorRecord. Use ""*"" to display all properties."
"86","ExcludeErrorRecord","SwitchParameter","0","Exclude ErrorRecord details as represented by $ErrorRecord."
"86","ExcludeErrorInvocation","SwitchParameter","0","Exclude ErrorRecord invocation information as represented by $ErrorRecord.InvocationInfo."
"86","ExcludeErrorException","SwitchParameter","0","Exclude ErrorRecord exception details as represented by $ErrorRecord.Exception."
"86","IncludeErrorInnerException","SwitchParameter","0","Includes further ErrorRecord inner exception details as represented by $ErrorRecord.Exception.InnerException. Will retrieve all inner exceptions if   there is more than one."
"86","Verbose","SwitchParameter","0","No description available."
"86","Debug","SwitchParameter","0","No description available."
"86","ErrorAction","ActionPreference","0","No description available."
"86","WarningAction","ActionPreference","0","No description available."
"86","InformationAction","ActionPreference","0","No description available."
"86","ErrorVariable","String","0","No description available."
"86","WarningVariable","String","0","No description available."
"86","InformationVariable","String","0","No description available."
"86","OutVariable","String","0","No description available."
"86","OutBuffer","Int32","0","No description available."
"86","PipelineVariable","String","0","No description available."
"87",,,"0","No description available."
"88","StubExePath","String","1","Use this parameter to specify the destination path of the file that will be executed upon user login.    Note: Place the file you want users to execute in the '\Files' subdirectory of the script directory and the toolkit will install it to the path   specificed in this parameter."
"88","Arguments","String","0","Arguments to pass to the file being executed."
"88","Wow6432Node","SwitchParameter","0","Specify this switch to use Active Setup entry under Wow6432Node on a 64-bit OS."
"88","ExecutionPolicy","ExecutionPolicy","0","Specifies the ExecutionPolicy to set when StubExePath is a PowerShell script."
"88","Version","String","0","Optional. Specify version for Active setup entry. Active Setup is not triggered if Version value has more than 8 consecutive digits. Use commas to get   around this limitation.    Note:      - Do not use this parameter if it is not necessary. PSADT will handle this parameter automatically using the time of the installation as the   version number.      - In Windows 10, scripts and executables might be blocked by AppLocker. Ensure that the path given to -StubExePath will permit end users to run   scripts and executables unelevated."
"88","Locale","String","0","Optional. Arbitrary string used to specify the installation language of the file being executed. Not replicated to HKCU."
"88","DisableActiveSetup","SwitchParameter","0","Disables the Active Setup entry so that the StubPath file will not be executed. This also enables -NoExecuteForCurrentUser."
"88","PurgeActiveSetupKey","SwitchParameter","1","Remove Active Setup entry from HKLM registry hive. Will also load each logon user's HKCU registry hive to remove Active Setup entry. Function returns   after purging."
"88","NoExecuteForCurrentUser","SwitchParameter","1","Specifies whether the StubExePath should be executed for the current user. Since this user is already logged in, the user won't have the application   started without logging out and logging back in."
"88","PassThru","SwitchParameter","0","Returns a ProcessResult from the execution of the ActiveSetup configuration for the current user if `-PassThru` is provided."
"88","Verbose","SwitchParameter","0","No description available."
"88","Debug","SwitchParameter","0","No description available."
"88","ErrorAction","ActionPreference","0","No description available."
"88","WarningAction","ActionPreference","0","No description available."
"88","InformationAction","ActionPreference","0","No description available."
"88","ErrorVariable","String","0","No description available."
"88","WarningVariable","String","0","No description available."
"88","InformationVariable","String","0","No description available."
"88","OutVariable","String","0","No description available."
"88","OutBuffer","Int32","0","No description available."
"88","PipelineVariable","String","0","No description available."
"88","Key","String","1","No description available."
"88","Description","String","1","No description available."
"89","DeferTimesRemaining","Nullable`1","0","Specify the number of deferrals remaining."
"89","DeferDeadline","DateTime","0","Specify the deadline for the deferral."
"89","DeferRunInterval","TimeSpan","0","Specifies the time span that must elapse before prompting the user again if a process listed in 'CloseProcesses' is still running after a deferral.    This helps address the issue where Intune retries installations shortly after a user defers, preventing multiple immediate prompts and improving the   user experience.    This parameter is specifically utilized within the `Show-ADTInstallationWelcome` function, and if specified, the current date and time will be used for   the DeferRunIntervalLastTime."
"89","DeferRunIntervalLastTime","DateTime","0","Specifies the last time the DeferRunInterval value was tested. This is set from within `Show-ADTInstallationWelcome` as required."
"89","Verbose","SwitchParameter","0","No description available."
"89","Debug","SwitchParameter","0","No description available."
"89","ErrorAction","ActionPreference","0","No description available."
"89","WarningAction","ActionPreference","0","No description available."
"89","InformationAction","ActionPreference","0","No description available."
"89","ErrorVariable","String","0","No description available."
"89","WarningVariable","String","0","No description available."
"89","InformationVariable","String","0","No description available."
"89","OutVariable","String","0","No description available."
"89","OutBuffer","Int32","0","No description available."
"89","PipelineVariable","String","0","No description available."
"90","Variable","String","1","The variable to set."
"90","Value","String","1","The value to set to variable to."
"90","Target","EnvironmentVariableTarget","0","The target of the variable to set. This can be the machine, user, or process."
"90","Verbose","SwitchParameter","0","No description available."
"90","Debug","SwitchParameter","0","No description available."
"90","ErrorAction","ActionPreference","0","No description available."
"90","WarningAction","ActionPreference","0","No description available."
"90","InformationAction","ActionPreference","0","No description available."
"90","ErrorVariable","String","0","No description available."
"90","WarningVariable","String","0","No description available."
"90","InformationVariable","String","0","No description available."
"90","OutVariable","String","0","No description available."
"90","OutBuffer","Int32","0","No description available."
"90","PipelineVariable","String","0","No description available."
"91","FilePath","String","1","Path to the INI file."
"91","Section","String","1","Section within the INI file."
"91","Content","IDictionary","1","A hashtable or dictionary object containing the key-value pairs to set in the specified section.        Supply an ordered hashtable to preserve the order of supplied entries. Values can be strings, numbers, booleans, enums, or null.        Supply $null or an empty hashtable in combination with -Overwrite to empty an entire section."
"91","Overwrite","SwitchParameter","0","Specifies whether the provided INI content should overwrite all existing section content."
"91","Force","SwitchParameter","0","Specifies whether the INI file should be created if it does not already exist."
"91","Verbose","SwitchParameter","0","No description available."
"91","Debug","SwitchParameter","0","No description available."
"91","ErrorAction","ActionPreference","0","No description available."
"91","WarningAction","ActionPreference","0","No description available."
"91","InformationAction","ActionPreference","0","No description available."
"91","ErrorVariable","String","0","No description available."
"91","WarningVariable","String","0","No description available."
"91","InformationVariable","String","0","No description available."
"91","OutVariable","String","0","No description available."
"91","OutBuffer","Int32","0","No description available."
"91","PipelineVariable","String","0","No description available."
"92","FilePath","String","1","Path to the INI file."
"92","Section","String","1","Section within the INI file."
"92","Key","String","1","Key within the section of the INI file."
"92","Value","String","1","Value for the key within the section of the INI file."
"92","Force","SwitchParameter","0","Specifies whether the INI file should be created if it does not already exist."
"92","Verbose","SwitchParameter","0","No description available."
"92","Debug","SwitchParameter","0","No description available."
"92","ErrorAction","ActionPreference","0","No description available."
"92","WarningAction","ActionPreference","0","No description available."
"92","InformationAction","ActionPreference","0","No description available."
"92","ErrorVariable","String","0","No description available."
"92","WarningVariable","String","0","No description available."
"92","InformationVariable","String","0","No description available."
"92","OutVariable","String","0","No description available."
"92","OutBuffer","Int32","0","No description available."
"92","PipelineVariable","String","0","No description available."
"93","LiteralPath","String","1","Path to the folder or file you want to modify (ex: C:\Temp)"
"93","AccessControlList","FileSystemSecurity","1","The ACL object to apply to the given path."
"93","User","String[]","1","One or more user names (ex: BUILTIN\Users, DOMAIN\Admin) to give the permissions to. If you want to use SID, prefix it with an asterisk * (ex:   *S-1-5-18)"
"93","Permission","FileSystemRights","1","Permission or list of permissions to be set/added/removed/replaced. Permission DeleteSubdirectoriesAndFiles does not apply to files."
"93","PermissionType","AccessControlType","0","Sets Access Control Type of the permissions."
"93","Inheritance","InheritanceFlags","0","Sets permission inheritance. Does not apply to files. Multiple options can be specified.    * None - The permission entry is not inherited by child objects.  * ObjectInherit - The permission entry is inherited by child leaf objects.  * ContainerInherit - The permission entry is inherited by child container objects."
"93","Propagation","PropagationFlags","0","Sets how to propagate inheritance. Does not apply to files.    * None - Specifies that no inheritance flags are set.  * NoPropagateInherit - Specifies that the permission entry is not propagated to child objects.  * InheritOnly - Specifies that the permission entry is propagated only to child objects. This includes both container and leaf child objects."
"93","Method","String","0","Specifies which method will be used to apply the permissions.    * AddAccessRule - Adds permissions rules but it does not remove previous permissions.  * SetAccessRule - Overwrites matching permission rules with new ones.  * ResetAccessRule - Removes matching permissions rules and then adds permission rules.  * RemoveAccessRule - Removes matching permission rules.  * RemoveAccessRuleAll - Removes all permission rules for specified user/s.  * RemoveAccessRuleSpecific - Removes specific permissions."
"93","DisableInheritance","SwitchParameter","0","Disables inheritance, preserving permissions before doing so."
"93","EnableInheritance","SwitchParameter","1","Enables inheritance on the files/folders."
"93","RemoveExplicitRules","SwitchParameter","0","Removes non-inherited permissions from the object when enabling inheritance."
"93","Verbose","SwitchParameter","0","No description available."
"93","Debug","SwitchParameter","0","No description available."
"93","ErrorAction","ActionPreference","0","No description available."
"93","WarningAction","ActionPreference","0","No description available."
"93","InformationAction","ActionPreference","0","No description available."
"93","ErrorVariable","String","0","No description available."
"93","WarningVariable","String","0","No description available."
"93","InformationVariable","String","0","No description available."
"93","OutVariable","String","0","No description available."
"93","OutBuffer","Int32","0","No description available."
"93","PipelineVariable","String","0","No description available."
"94","Database","__ComObject","1","Specify a ComObject representing an MSI database opened in view/modify/update mode."
"94","PropertyName","String","1","The name of the property to be set/modified."
"94","PropertyValue","String","1","The value of the property to be set/modified."
"94","Verbose","SwitchParameter","0","No description available."
"94","Debug","SwitchParameter","0","No description available."
"94","ErrorAction","ActionPreference","0","No description available."
"94","WarningAction","ActionPreference","0","No description available."
"94","InformationAction","ActionPreference","0","No description available."
"94","ErrorVariable","String","0","No description available."
"94","WarningVariable","String","0","No description available."
"94","InformationVariable","String","0","No description available."
"94","OutVariable","String","0","No description available."
"94","OutBuffer","Int32","0","No description available."
"94","PipelineVariable","String","0","No description available."
"95","CultureInfo","CultureInfo","1","The culture to set the current thread's Culture and UICulture to. Can be a CultureInfo object, or any valid IETF BCP 47 language tag."
"95","Verbose","SwitchParameter","0","No description available."
"95","Debug","SwitchParameter","0","No description available."
"95","ErrorAction","ActionPreference","0","No description available."
"95","WarningAction","ActionPreference","0","No description available."
"95","InformationAction","ActionPreference","0","No description available."
"95","ErrorVariable","String","0","No description available."
"95","WarningVariable","String","0","No description available."
"95","InformationVariable","String","0","No description available."
"95","OutVariable","String","0","No description available."
"95","OutBuffer","Int32","0","No description available."
"95","PipelineVariable","String","0","No description available."
"96","LiteralPath","String","1","The registry key path."
"96","Name","String","0","The value name."
"96","Value","Object","0","The value data."
"96","Type","RegistryValueKind","0","The type of registry value to create or set.    DWord should be specified as a decimal."
"96","MultiStringValueMode","MultiStringValueMode","0","The mode to operate when working with MultiString objects. The default is replace, but add and remove modes are supported also."
"96","Wow6432Node","SwitchParameter","0","Specify this switch to write to the 32-bit registry (Wow6432Node) on 64-bit systems."
"96","RegistryOptions","RegistryOptions","0","Extra options to use while creating the key. This is useful for creating volatile keys that do not survive a reboot."
"96","SID","String","0","The security identifier (SID) for a user. Specifying this parameter will convert a HKEY_CURRENT_USER registry key to the HKEY_USERS\$SID format.    Specify this parameter from the Invoke-ADTAllUsersRegistryAction function to read/edit HKCU registry settings for all users on the system."
"96","Verbose","SwitchParameter","0","No description available."
"96","Debug","SwitchParameter","0","No description available."
"96","ErrorAction","ActionPreference","0","No description available."
"96","WarningAction","ActionPreference","0","No description available."
"96","InformationAction","ActionPreference","0","No description available."
"96","ErrorVariable","String","0","No description available."
"96","WarningVariable","String","0","No description available."
"96","InformationVariable","String","0","No description available."
"96","OutVariable","String","0","No description available."
"96","OutBuffer","Int32","0","No description available."
"96","PipelineVariable","String","0","No description available."
"97","Service","ServiceController","1","Specify the name of the service."
"97","StartMode","String","1","Specify startup mode for the service. Options: Automatic, Automatic (Delayed Start), Manual, Disabled, Boot, System."
"97","Verbose","SwitchParameter","0","No description available."
"97","Debug","SwitchParameter","0","No description available."
"97","ErrorAction","ActionPreference","0","No description available."
"97","WarningAction","ActionPreference","0","No description available."
"97","InformationAction","ActionPreference","0","No description available."
"97","ErrorVariable","String","0","No description available."
"97","WarningVariable","String","0","No description available."
"97","InformationVariable","String","0","No description available."
"97","OutVariable","String","0","No description available."
"97","OutBuffer","Int32","0","No description available."
"97","PipelineVariable","String","0","No description available."
"98","LiteralPath","String","1","Path to the shortcut to be changed."
"98","TargetPath","String","0","Sets target path or URL that the shortcut launches."
"98","Arguments","String","0","Sets the arguments used against the target path."
"98","IconLocation","String","0","Sets location of the icon used for the shortcut."
"98","IconIndex","Nullable`1","0","Sets the index of the icon. Executables, DLLs, ICO files with multiple icons need the icon index to be specified. This parameter is an Integer. The   first index is 0."
"98","Description","String","0","Sets the description of the shortcut as can be seen in the shortcut's properties."
"98","WorkingDirectory","String","0","Sets working directory to be used for the target path."
"98","WindowStyle","String","0","Sets the shortcut's window style to be minimised, maximised, etc."
"98","RunAsAdmin","SwitchParameter","0","Sets the shortcut to require elevated permissions to run."
"98","Hotkey","String","0","Sets the hotkey to launch the shortcut, e.g. ""CTRL+SHIFT+F""."
"98","Verbose","SwitchParameter","0","No description available."
"98","Debug","SwitchParameter","0","No description available."
"98","ErrorAction","ActionPreference","0","No description available."
"98","WarningAction","ActionPreference","0","No description available."
"98","InformationAction","ActionPreference","0","No description available."
"98","ErrorVariable","String","0","No description available."
"98","WarningVariable","String","0","No description available."
"98","InformationVariable","String","0","No description available."
"98","OutVariable","String","0","No description available."
"98","OutBuffer","Int32","0","No description available."
"98","PipelineVariable","String","0","No description available."
"99","BalloonTipText","String","1","Text of the balloon tip."
"99","BalloonTipIcon","ToolTipIcon","0","Icon to be used. Options: 'Error', 'Info', 'None', 'Warning'."
"99","BalloonTipTime","Nullable`1","0","Time in milliseconds to display the balloon tip. Default: 10000."
"99","NoWait","SwitchParameter","0","Creates the balloon tip asynchronously."
"99","Force","SwitchParameter","0","Creates the balloon tip irrespective of whether running silently or not."
"99","Verbose","SwitchParameter","0","No description available."
"99","Debug","SwitchParameter","0","No description available."
"99","ErrorAction","ActionPreference","0","No description available."
"99","WarningAction","ActionPreference","0","No description available."
"99","InformationAction","ActionPreference","0","No description available."
"99","ErrorVariable","String","0","No description available."
"99","WarningVariable","String","0","No description available."
"99","InformationVariable","String","0","No description available."
"99","OutVariable","String","0","No description available."
"99","OutBuffer","Int32","0","No description available."
"99","PipelineVariable","String","0","No description available."
"99","BalloonTipTitle","String","1","No description available."
"100","Text","String","1","Text in the message dialog box."
"100","Buttons","DialogBoxButtons","0","The button(s) to display on the dialog box."
"100","DefaultButton","DialogBoxDefaultButton","0","The Default button that is selected. Options: First, Second, Third."
"100","Icon","DialogBoxIcon","0","Icon to display on the dialog box. Options: None, Stop, Question, Exclamation, Information."
"100","NoWait","SwitchParameter","0","Presents the dialog in a separate, independent thread so that the main process isn't stalled waiting for a response."
"100","ExitOnTimeout","SwitchParameter","0","Specifies whether to not exit the script if the UI times out."
"100","NotTopMost","SwitchParameter","0","Specifies whether the message box shouldn't be a system modal message box that appears in a topmost window."
"100","Force","SwitchParameter","0","Specifies whether the message box should appear irrespective of an ongoing DeploymentSession's DeployMode."
"100","Verbose","SwitchParameter","0","No description available."
"100","Debug","SwitchParameter","0","No description available."
"100","ErrorAction","ActionPreference","0","No description available."
"100","WarningAction","ActionPreference","0","No description available."
"100","InformationAction","ActionPreference","0","No description available."
"100","ErrorVariable","String","0","No description available."
"100","WarningVariable","String","0","No description available."
"100","InformationVariable","String","0","No description available."
"100","OutVariable","String","0","No description available."
"100","OutBuffer","Int32","0","No description available."
"100","PipelineVariable","String","0","No description available."
"100","Title","String","1","No description available."
"100","Timeout","UInt32","0","No description available."
"102","StatusMessage","String","0","The status message to be displayed. The default status message is taken from the imported strings.psd1 file."
"102","StatusMessageDetail","String","0","The status message detail to be displayed with a fluent progress window. The default status message is taken from the imported strings.psd1 file."
"102","StatusBarPercentage","Nullable`1","0","The percentage to display on the status bar. If null or not supplied, the status bar will continuously scroll."
"102","MessageAlignment","DialogMessageAlignment","0","The text alignment to use for the status message."
"102","WindowLocation","DialogPosition","0","The location of the dialog on the screen."
"102","NotTopMost","SwitchParameter","0","Specifies whether the progress window shouldn't be topmost."
"102","AllowMove","SwitchParameter","0","Specifies that the user can move the dialog on the screen."
"102","Verbose","SwitchParameter","0","No description available."
"102","Debug","SwitchParameter","0","No description available."
"102","ErrorAction","ActionPreference","0","No description available."
"102","WarningAction","ActionPreference","0","No description available."
"102","InformationAction","ActionPreference","0","No description available."
"102","ErrorVariable","String","0","No description available."
"102","WarningVariable","String","0","No description available."
"102","InformationVariable","String","0","No description available."
"102","OutVariable","String","0","No description available."
"102","OutBuffer","Int32","0","No description available."
"102","PipelineVariable","String","0","No description available."
"102","Title","String","1","No description available."
"102","Subtitle","String","1","No description available."
"103","RequestInput","SwitchParameter","1","Show a text box for the user to provide an answer."
"103","DefaultValue","String","0","The default value to show in the text box."
"103","Message","String","1","The message text to be displayed on the prompt."
"103","MessageAlignment","DialogMessageAlignment","0","Alignment of the message text."
"103","ButtonRightText","String","0","Show a button on the right of the prompt with the specified text."
"103","ButtonLeftText","String","0","Show a button on the left of the prompt with the specified text."
"103","ButtonMiddleText","String","0","Show a button in the middle of the prompt with the specified text."
"103","Icon","DialogSystemIcon","0","Show a system icon in the prompt."
"103","WindowLocation","DialogPosition","0","The location of the dialog on the screen."
"103","NoWait","SwitchParameter","0","Presents the dialog in a separate, independent thread so that the main process isn't stalled waiting for a response."
"103","PersistPrompt","SwitchParameter","0","Specify whether to make the prompt persist in the center of the screen every couple of seconds, specified in the config.psd1 file. The user will have   no option but to respond to the prompt."
"103","MinimizeWindows","SwitchParameter","0","Specifies whether to minimize other windows when displaying prompt."
"103","NoExitOnTimeout","SwitchParameter","0","Specifies whether to not exit the script if the UI times out."
"103","NotTopMost","SwitchParameter","0","Specifies whether the prompt shouldn't be topmost, above all other windows."
"103","AllowMove","SwitchParameter","0","Specifies that the user can move the dialog on the screen."
"103","Force","SwitchParameter","0","Specifies whether the message box should appear irrespective of an ongoing DeploymentSession's DeployMode."
"103","Verbose","SwitchParameter","0","No description available."
"103","Debug","SwitchParameter","0","No description available."
"103","ErrorAction","ActionPreference","0","No description available."
"103","WarningAction","ActionPreference","0","No description available."
"103","InformationAction","ActionPreference","0","No description available."
"103","ErrorVariable","String","0","No description available."
"103","WarningVariable","String","0","No description available."
"103","InformationVariable","String","0","No description available."
"103","OutVariable","String","0","No description available."
"103","OutBuffer","Int32","0","No description available."
"103","PipelineVariable","String","0","No description available."
"103","Title","String","1","No description available."
"103","Subtitle","String","1","No description available."
"103","Timeout","UInt32","0","No description available."
"104","NoCountdown","SwitchParameter","1","Specifies whether the user should receive a prompt to immediately restart their workstation."
"104","CountdownSeconds","Nullable`1","0","Specifies the number of seconds to display the restart prompt."
"104","CountdownNoHideSeconds","Nullable`1","0","Specifies the number of seconds to display the restart prompt without allowing the window to be hidden."
"104","SilentRestart","SwitchParameter","1","Specifies whether the restart should be triggered when DeployMode is silent or very silent."
"104","SilentCountdownSeconds","Nullable`1","0","Specifies number of seconds to countdown for the restart when the toolkit is running in silent mode and `-SilentRestart` isn't specified."
"104","WindowLocation","DialogPosition","0","The location of the dialog on the screen."
"104","CustomText","SwitchParameter","0","Specify whether to display a custom message specified in the `strings.psd1` file. Custom message must be populated for each language section in the   `strings.psd1` file."
"104","NotTopMost","SwitchParameter","0","Specifies whether the prompt shouldn't be topmost, above all other windows."
"104","AllowMove","SwitchParameter","0","Specifies that the user can move the dialog on the screen."
"104","Verbose","SwitchParameter","0","No description available."
"104","Debug","SwitchParameter","0","No description available."
"104","ErrorAction","ActionPreference","0","No description available."
"104","WarningAction","ActionPreference","0","No description available."
"104","InformationAction","ActionPreference","0","No description available."
"104","ErrorVariable","String","0","No description available."
"104","WarningVariable","String","0","No description available."
"104","InformationVariable","String","0","No description available."
"104","OutVariable","String","0","No description available."
"104","OutBuffer","Int32","0","No description available."
"104","PipelineVariable","String","0","No description available."
"104","Title","String","1","No description available."
"104","Subtitle","String","1","No description available."
"105","CloseProcesses","ProcessDefinition[]","1","Name of the process to stop (do not include the .exe). Specify multiple processes separated by a comma. Specify custom descriptions like this: `@{ Name   = 'winword'; Description = 'Microsoft Office Word' }, @{ Name = 'excel'; Description = 'Microsoft Office Excel' }`"
"105","HideCloseButton","SwitchParameter","0","Specifies that the 'Close Processes' button be hidden/disabled to force users to manually close down their running processes."
"105","AllowDefer","SwitchParameter","1","Enables an optional defer button to allow the user to defer the deployment."
"105","AllowDeferCloseProcesses","SwitchParameter","1","Enables an optional defer button to allow the user to defer the deployment only if there are running applications that need to be closed. This   parameter automatically enables `-AllowDefer`."
"105","Silent","SwitchParameter","1","Stop processes without prompting the user."
"105","CloseProcessesCountdown","Nullable`1","1","Option to provide a countdown in seconds until the specified applications are automatically closed. This only takes effect if deferral is not allowed   or has expired."
"105","ForceCloseProcessesCountdown","Nullable`1","1","Option to provide a countdown in seconds until the specified applications are automatically closed regardless of whether deferral is allowed."
"105","ForceCountdown","Nullable`1","1","Specify a countdown to display before automatically proceeding with the deployment when a deferral is enabled."
"105","DeferTimes","Nullable`1","0","Specify the number of times the deployment can be deferred."
"105","DeferDays","Nullable`1","0","Specify the number of days since first run that the deployment can be deferred. This is converted to a deadline."
"105","DeferDeadline","DateTime","0","Specify the deadline date until which the deployment can be deferred.    Specify the date in the local culture if the script is intended for that same culture.    If the script is intended to run on en-US machines, specify the date in the format: `08/25/2013`, or `08-25-2013`, or `08-25-2013 18:00:00`.    If the script is intended for multiple cultures, specify the date in the universal sortable date/time format: `2013-08-22 11:51:52Z`.    The deadline date will be displayed to the user in the format of their culture."
"105","DeferRunInterval","TimeSpan","0","Specifies the time span that must elapse before prompting the user again if a process listed in 'CloseProcesses' is still running after a deferral.    This addresses the issue where Intune retries deployments shortly after a user defers, preventing multiple immediate prompts and improving the user   experience.    Example:  - To specify 30 minutes, use: `([System.TimeSpan]::FromMinutes(30))`.  - To specify 24 hours, use: `([System.TimeSpan]::FromHours(24))`."
"105","WindowLocation","DialogPosition","0","The location of the dialog on the screen."
"105","BlockExecution","SwitchParameter","0","Option to prevent the user from launching processes/applications, specified in -CloseProcesses, during the deployment."
"105","PromptToSave","SwitchParameter","0","Specify whether to prompt to save working documents when the user chooses to close applications by selecting the ""Close Programs"" button. Option does   not work in SYSTEM context unless toolkit launched with ""psexec.exe -s -i"" to run it as an interactive process under the SYSTEM account."
"105","PersistPrompt","SwitchParameter","0","Specify whether to make the Show-ADTInstallationWelcome prompt persist in the center of the screen every couple of seconds, specified in the   config.psd1. The user will have no option but to respond to the prompt. This only takes effect if deferral is not allowed or has expired."
"105","MinimizeWindows","SwitchParameter","0","Specifies whether to minimize other windows when displaying prompt."
"105","NoMinimizeWindows","SwitchParameter","0","This parameter will be removed in PSAppDeployToolkit 4.2.0."
"105","NotTopMost","SwitchParameter","0","Specifies whether the windows is the topmost window."
"105","AllowMove","SwitchParameter","0","Specifies that the user can move the dialog on the screen."
"105","CustomText","SwitchParameter","0","Specify whether to display a custom message as specified in the `strings.psd1` file below the main preamble. Custom message must be populated for each   language section in the `strings.psd1` file."
"105","CheckDiskSpace","SwitchParameter","1","Specify whether to check if there is enough disk space for the deployment to proceed.    If this parameter is specified without the RequiredDiskSpace parameter, the required disk space is calculated automatically based on the size of the   script source and associated files."
"105","RequiredDiskSpace","Nullable`1","0","Specify required disk space in MB, used in combination with CheckDiskSpace."
"105","Verbose","SwitchParameter","0","No description available."
"105","Debug","SwitchParameter","0","No description available."
"105","ErrorAction","ActionPreference","0","No description available."
"105","WarningAction","ActionPreference","0","No description available."
